customer_id,churn_probability
CUST05139,0.9992
CUST05140,0.0294
CUST05141,0.9803
CUST05142,0.0208
CUST05143,0.0308
CUST05144,0.9356
CUST05145,0.9721
CUST05146,0.0384
CUST05147,0.9886
CUST05148,0.9866
CUST05149,0.9846
CUST05150,0.958
CUST05151,1.0
CUST05152,0.9994
CUST05153,0.0563
CUST05154,0.9949
CUST05155,0.983
CUST05156,0.9773
CUST05157,0.9987
CUST05158,1.0
CUST05159,0.9983
CUST05160,0.0297
CUST05161,0.0258
CUST05162,0.0384
CUST05163,0.9949
CUST05164,0.9615
CUST05165,0.9893
CUST05166,0.991
CUST05167,0.9752
CUST05168,0.0317
CUST05169,0.9833
CUST05170,0.9769
CUST05171,0.0977
CUST05172,0.9835
CUST05173,0.9556
CUST05174,0.0533
CUST05175,0.9523
CUST05176,1.0
CUST05177,0.0834
CUST05178,0.9995
CUST05179,1.0
CUST05180,0.0304
CUST05181,0.0445
CUST05182,1.0
CUST05183,0.0427
CUST05184,0.0255
CUST05185,0.9708
CUST05186,0.962
CUST05187,1.0
CUST05188,0.9932
CUST05189,0.9905
CUST05190,0.0294
CUST05191,0.9898
CUST05192,0.9999
CUST05193,0.9697
CUST05194,0.9995
CUST05195,0.995
CUST05196,0.954
CUST05197,0.9409
CUST05198,0.9538
CUST05199,0.9704
CUST05200,0.0345
CUST05201,0.9624
CUST05202,0.9586
CUST05203,0.0494
CUST05204,0.0353
CUST05205,0.946
CUST05206,0.0216
CUST05207,0.9406
CUST05208,0.0215
CUST05209,0.9479
CUST05210,0.9888
CUST05211,0.9696
CUST05212,0.0288
CUST05213,0.986
CUST05214,0.0668
CUST05215,0.9737
CUST05216,0.9793
CUST05217,0.0276
CUST05218,0.0727
CUST05219,0.039
CUST05220,0.0679
CUST05221,0.0307
CUST05222,0.0154
CUST05223,0.9727
CUST05224,0.0427
CUST05225,0.9789
CUST05226,0.0272
CUST05227,0.996
CUST05228,0.0375
CUST05229,0.9774
CUST05230,0.9685
CUST05231,0.9842
CUST05232,0.023
CUST05233,0.9971
CUST05234,0.0616
CUST05235,0.02
CUST05236,1.0
CUST05237,0.9689
CUST05238,0.9783
CUST05239,0.9983
CUST05240,0.9598
CUST05241,1.0
CUST05242,0.9997
CUST05243,0.982
CUST05244,0.9986
CUST05245,0.0202
CUST05246,1.0
CUST05247,0.03
CUST05248,0.9664
CUST05249,0.9801
CUST05250,0.0175
CUST05251,0.9527
CUST05252,0.9692
CUST05253,0.0754
CUST05254,0.9744
CUST05255,0.9985
CUST05256,0.989
CUST05257,0.9948
CUST05258,0.9992
CUST05259,0.0271
CUST05260,0.0103
CUST05261,0.0291
CUST05262,0.9966
CUST05263,0.0315
CUST05264,0.9857
CUST05265,0.9737
CUST05266,0.9986
CUST05267,0.9832
CUST05268,0.988
CUST05269,0.0328
CUST05270,0.0414
CUST05271,0.0297
CUST05272,0.9497
CUST05273,0.9516
CUST05274,0.992
CUST05275,0.9868
CUST05276,0.0356
CUST05277,0.9789
CUST05278,0.9816
CUST05279,0.988
CUST05280,0.9834
CUST05281,0.0456
CUST05282,0.9903
CUST05283,1.0
CUST05284,0.0786
CUST05285,0.9999
CUST05286,0.9849
CUST05287,0.9898
CUST05288,0.034
CUST05289,0.0376
CUST05290,0.9998
CUST05291,0.0283
CUST05292,0.9511
CUST05293,0.02
CUST05294,0.9786
CUST05295,0.9618
CUST05296,0.9983
CUST05297,0.0262
CUST05298,0.9677
CUST05299,0.9325
CUST05300,1.0
CUST05301,0.0331
CUST05302,0.9545
CUST05303,0.995
CUST05304,0.9878
CUST05305,0.058
CUST05306,0.9836
CUST05307,0.9888
CUST05308,0.9915
CUST05309,0.0391
CUST05310,0.0335
CUST05311,0.0319
CUST05312,0.9058
CUST05313,0.9971
CUST05314,0.9798
CUST05315,1.0
CUST05316,0.0254
CUST05317,0.997
CUST05318,0.989
CUST05319,0.9817
CUST05320,0.9542
CUST05321,0.9835
CUST05322,0.0178
CUST05323,0.9983
CUST05324,0.9806
CUST05325,0.9796
CUST05326,0.9309
CUST05327,0.0307
CUST05328,0.9927
CUST05329,0.993
CUST05330,0.0359
CUST05331,0.9999
CUST05332,0.0277
CUST05333,0.9856
CUST05334,0.0269
CUST05335,0.9927
CUST05336,0.9024
CUST05337,0.0333
CUST05338,0.9903
CUST05339,0.9806
CUST05340,0.9884
CUST05341,0.9896
CUST05342,0.0237
CUST05343,0.994
CUST05344,0.9813
CUST05345,0.0297
CUST05346,0.9821
CUST05347,0.9758
CUST05348,0.9677
CUST05349,0.9704
CUST05350,0.0725
CUST05351,0.0721
CUST05352,0.9893
CUST05353,0.9884
CUST05354,0.9808
CUST05355,0.9916
CUST05356,0.995
CUST05357,0.9765
CUST05358,0.977
CUST05359,0.9863
CUST05360,0.0267
CUST05361,0.9708
CUST05362,0.0477
CUST05363,0.9956
CUST05364,0.9954
CUST05365,0.956
CUST05366,0.9904
CUST05367,0.0267
CUST05368,0.9864
CUST05369,0.9773
CUST05370,0.9502
CUST05371,0.9939
CUST05372,0.0307
CUST05373,1.0
CUST05374,0.9486
CUST05375,0.0297
CUST05376,0.9586
CUST05377,0.9839
CUST05378,0.0217
CUST05379,0.9645
CUST05380,0.9857
CUST05381,0.0636
CUST05382,0.0218
CUST05383,0.9739
CUST05384,0.9747
CUST05385,0.9823
CUST05386,0.0431
CUST05387,0.991
CUST05388,0.9973
CUST05389,0.0262
CUST05390,0.9901
CUST05391,0.9828
CUST05392,0.0648
CUST05393,0.9543
CUST05394,0.964
CUST05395,0.947
CUST05396,0.9988
CUST05397,0.0491
CUST05398,0.9982
CUST05399,0.0557
CUST05400,0.0234
CUST05401,0.1064
CUST05402,0.9853
CUST05403,0.9649
CUST05404,0.9537
CUST05405,0.9983
CUST05406,0.0495
CUST05407,0.9982
CUST05408,0.9925
CUST05409,0.9678
CUST05410,0.9903
CUST05411,0.9945
CUST05412,0.0223
CUST05413,0.0606
CUST05414,0.9757
CUST05415,0.9608
CUST05416,0.0639
CUST05417,0.9935
CUST05418,0.9962
CUST05419,0.033
CUST05420,1.0
CUST05421,0.9878
CUST05422,0.9869
CUST05423,0.9845
CUST05424,0.0256
CUST05425,0.9999
CUST05426,0.0458
CUST05427,0.0327
CUST05428,0.9823
CUST05429,0.9888
CUST05430,0.0395
CUST05431,0.9685
CUST05432,0.0297
CUST05433,0.9333
CUST05434,0.0424
CUST05435,0.9718
CUST05436,0.9919
CUST05437,0.9738
CUST05438,0.997
CUST05439,0.0308
CUST05440,0.9863
CUST05441,0.9798
CUST05442,0.019
CUST05443,1.0
CUST05444,0.9827
CUST05445,0.986
CUST05446,0.9712
CUST05447,0.9989
CUST05448,0.0544
CUST05449,0.9766
CUST05450,0.9621
CUST05451,0.9908
CUST05452,0.9861
CUST05453,0.0302
CUST05454,0.0357
CUST05455,0.9625
CUST05456,0.9843
CUST05457,0.0247
CUST05458,0.992
CUST05459,0.9976
CUST05460,0.9875
CUST05461,0.0254
CUST05462,0.9996
CUST05463,0.9999
CUST05464,0.9799
CUST05465,0.9914
CUST05466,0.985
CUST05467,0.9835
CUST05468,0.9157
CUST05469,0.9903
CUST05470,0.9455
CUST05471,0.9868
CUST05472,0.9911
CUST05473,1.0
CUST05474,1.0
CUST05475,0.969
CUST05476,0.9982
CUST05477,0.9436
CUST05478,0.9933
CUST05479,0.0571
CUST05480,0.9906
CUST05481,0.0136
CUST05482,0.9916
CUST05483,0.0504
CUST05484,0.0372
CUST05485,0.0915
CUST05486,0.9523
CUST05487,0.0479
CUST05488,0.9614
CUST05489,0.0238
CUST05490,0.9629
CUST05491,0.9264
CUST05492,0.981
CUST05493,0.0337
CUST05494,0.9901
CUST05495,0.0314
CUST05496,0.992
CUST05497,0.9692
CUST05498,0.991
CUST05499,0.9609
CUST05500,0.9987
CUST05501,0.9821
CUST05502,0.9871
CUST05503,0.9802
CUST05504,0.9807
CUST05505,0.9606
CUST05506,0.0633
CUST05507,0.9877
CUST05508,0.9982
CUST05509,0.9867
CUST05510,0.0588
CUST05511,0.9606
CUST05512,0.9878
CUST05513,0.0258
CUST05514,0.0219
CUST05515,0.965
CUST05516,0.9642
CUST05517,0.9887
CUST05518,0.0739
CUST05519,0.0546
CUST05520,0.9928
CUST05521,0.995
CUST05522,0.9814
CUST05523,0.991
CUST05524,0.0433
CUST05525,0.9846
CUST05526,0.0402
CUST05527,0.9876
CUST05528,0.9959
CUST05529,0.9673
CUST05530,0.0687
CUST05531,0.0289
CUST05532,0.9676
CUST05533,0.9693
CUST05534,0.9778
CUST05535,0.0336
CUST05536,0.9813
CUST05537,0.9991
CUST05538,0.0254
CUST05539,0.979
CUST05540,0.9777
CUST05541,0.9592
CUST05542,0.9982
CUST05543,0.9654
CUST05544,0.9773
CUST05545,0.9745
CUST05546,0.9881
CUST05547,0.9914
CUST05548,0.0887
CUST05549,0.9797
CUST05550,0.9998
CUST05551,0.0322
CUST05552,0.0356
CUST05553,0.9565
CUST05554,0.0459
CUST05555,0.0401
CUST05556,0.0286
CUST05557,0.9982
CUST05558,0.9978
CUST05559,0.0259
CUST05560,0.9881
CUST05561,0.0633
CUST05562,0.0566
CUST05563,0.969
CUST05564,0.071
CUST05565,0.0319
CUST05566,0.988
CUST05567,0.9498
CUST05568,0.0341
CUST05569,0.9807
CUST05570,0.9801
CUST05571,0.9724
CUST05572,0.961
CUST05573,0.9761
CUST05574,0.9848
CUST05575,0.9541
CUST05576,0.9951
CUST05577,1.0
CUST05578,0.9915
CUST05579,0.9772
CUST05580,0.0231
CUST05581,0.0213
CUST05582,0.96
CUST05583,0.9851
CUST05584,0.0324
CUST05585,0.9259
CUST05586,0.9486
CUST05587,0.9765
CUST05588,0.9838
CUST05589,0.0425
CUST05590,0.981
CUST05591,0.9715
CUST05592,0.9983
CUST05593,0.0873
CUST05594,0.979
CUST05595,0.996
CUST05596,0.0628
CUST05597,0.9674
CUST05598,1.0
CUST05599,0.9671
CUST05600,0.9852
CUST05601,0.0713
CUST05602,0.9996
CUST05603,0.9698
CUST05604,0.0287
CUST05605,0.0267
CUST05606,0.9876
CUST05607,0.0446
CUST05608,0.9448
CUST05609,0.9812
CUST05610,0.9454
CUST05611,0.9881
CUST05612,0.9805
CUST05613,0.9566
CUST05614,0.043
CUST05615,0.1093
CUST05616,0.0274
CUST05617,0.0321
CUST05618,1.0
CUST05619,0.9888
CUST05620,0.0291
CUST05621,0.9999
CUST05622,0.0279
CUST05623,0.9896
CUST05624,0.9827
CUST05625,0.9771
CUST05626,0.9902
CUST05627,0.0347
CUST05628,0.9801
CUST05629,0.9897
CUST05630,0.9906
CUST05631,0.987
CUST05632,0.9567
CUST05633,0.9876
CUST05634,0.0473
CUST05635,0.9598
CUST05636,0.0375
CUST05637,0.0502
CUST05638,0.9815
CUST05639,0.992
CUST05640,0.9675
CUST05641,0.9824
CUST05642,1.0
CUST05643,0.9934
CUST05644,0.9582
CUST05645,0.9949
CUST05646,0.96
CUST05647,0.9864
CUST05648,0.9663
CUST05649,0.0303
CUST05650,0.9983
CUST05651,0.0314
CUST05652,0.9804
CUST05653,0.9345
CUST05654,0.9867
CUST05655,0.9993
CUST05656,0.049
CUST05657,0.0186
CUST05658,0.9848
CUST05659,0.9914
CUST05660,0.0487
CUST05661,0.9555
CUST05662,0.9661
CUST05663,0.0329
CUST05664,0.988
CUST05665,0.9961
CUST05666,0.9846
CUST05667,0.0365
CUST05668,0.0434
CUST05669,0.0432
CUST05670,0.0325
CUST05671,0.9629
CUST05672,0.9983
CUST05673,0.981
CUST05674,0.0398
CUST05675,0.0511
CUST05676,0.9857
CUST05677,0.9896
CUST05678,0.9927
CUST05679,0.9698
CUST05680,0.0479
CUST05681,0.9824
CUST05682,0.9997
CUST05683,0.9803
CUST05684,0.0381
CUST05685,1.0
CUST05686,0.9921
CUST05687,0.0602
CUST05688,0.0238
CUST05689,0.0971
CUST05690,0.029
CUST05691,0.0375
CUST05692,0.0315
CUST05693,0.0358
CUST05694,0.9838
CUST05695,0.0262
CUST05696,0.9842
CUST05697,0.0465
CUST05698,0.9713
CUST05699,0.972
CUST05700,0.9876
CUST05701,0.9332
CUST05702,0.9872
CUST05703,0.9881
CUST05704,0.989
CUST05705,0.9636
CUST05706,0.9489
CUST05707,0.0456
CUST05708,0.9899
CUST05709,0.0272
CUST05710,0.0726
CUST05711,0.9761
CUST05712,0.9996
CUST05713,0.9415
CUST05714,1.0
CUST05715,0.9739
CUST05716,0.0406
CUST05717,0.9823
CUST05718,0.9915
CUST05719,0.9986
CUST05720,0.04
CUST05721,0.0755
CUST05722,0.9789
CUST05723,0.9623
CUST05724,0.9753
CUST05725,0.972
CUST05726,0.0335
CUST05727,0.0856
CUST05728,0.0712
CUST05729,0.0462
CUST05730,0.9807
CUST05731,0.0555
CUST05732,0.9851
CUST05733,0.0767
CUST05734,0.9609
CUST05735,0.9994
CUST05736,0.9925
CUST05737,0.9919
CUST05738,0.0282
CUST05739,0.0787
CUST05740,0.0248
CUST05741,1.0
CUST05742,0.985
CUST05743,0.8771
CUST05744,0.986
CUST05745,0.0706
CUST05746,0.9672
CUST05747,0.0354
CUST05748,0.0466
CUST05749,0.9498
CUST05750,1.0
CUST05751,0.9728
CUST05752,0.0386
CUST05753,0.0312
CUST05754,0.0562
CUST05755,0.0714
CUST05756,0.1022
CUST05757,0.0568
CUST05758,0.9782
CUST05759,0.9545
CUST05760,0.0257
CUST05761,0.9936
CUST05762,0.0465
CUST05763,0.98
CUST05764,0.9668
CUST05765,0.9886
CUST05766,0.9762
CUST05767,0.9517
CUST05768,0.0431
CUST05769,0.0485
CUST05770,0.9976
CUST05771,0.0192
CUST05772,0.956
CUST05773,0.0344
CUST05774,0.9388
CUST05775,0.989
CUST05776,0.0526
CUST05777,0.9941
CUST05778,0.9888
CUST05779,0.9905
CUST05780,0.9997
CUST05781,0.0501
CUST05782,0.0366
CUST05783,0.997
CUST05784,0.9581
CUST05785,0.9747
CUST05786,0.0246
CUST05787,0.0312
CUST05788,0.9538
CUST05789,0.9405
CUST05790,0.9983
CUST05791,0.9913
CUST05792,0.0308
CUST05793,0.9974
CUST05794,0.9999
CUST05795,0.9841
CUST05796,0.9759
CUST05797,0.0391
CUST05798,0.0369
CUST05799,0.9905
CUST05800,0.0306
CUST05801,0.9996
CUST05802,0.0325
CUST05803,0.9814
CUST05804,0.9998
CUST05805,0.0418
CUST05806,0.9674
CUST05807,0.9833
CUST05808,0.9734
CUST05809,0.0281
CUST05810,0.0395
CUST05811,0.0279
CUST05812,0.0668
CUST05813,0.9654
CUST05814,0.9356
CUST05815,0.9474
CUST05816,0.9471
CUST05817,0.0238
CUST05818,0.049
CUST05819,0.0374
CUST05820,0.0235
CUST05821,0.989
CUST05822,0.9903
CUST05823,0.9709
CUST05824,0.9864
CUST05825,0.0534
CUST05826,0.0328
CUST05827,0.9876
CUST05828,0.9654
CUST05829,0.9949
CUST05830,0.92
CUST05831,0.9842
CUST05832,1.0
CUST05833,0.0302
CUST05834,0.9881
CUST05835,0.0559
CUST05836,0.0227
CUST05837,0.9824
CUST05838,0.9982
CUST05839,0.9187
CUST05840,0.0251
CUST05841,0.029
CUST05842,0.0385
CUST05843,0.9797
CUST05844,0.9942
CUST05845,0.9836
CUST05846,0.9855
CUST05847,0.0851
CUST05848,0.0344
CUST05849,0.9966
CUST05850,0.0471
CUST05851,0.9694
CUST05852,0.0774
CUST05853,0.9924
CUST05854,0.062
CUST05855,0.0487
CUST05856,0.0458
CUST05857,0.0298
CUST05858,0.0322
CUST05859,0.9644
CUST05860,0.9933
CUST05861,0.0415
CUST05862,0.9978
CUST05863,0.9597
CUST05864,0.9902
CUST05865,0.9609
CUST05866,0.0419
CUST05867,0.9785
CUST05868,0.0289
CUST05869,0.0479
CUST05870,0.9615
CUST05871,0.9898
CUST05872,0.9859
CUST05873,0.9631
CUST05874,0.9861
CUST05875,0.0474
CUST05876,0.0415
CUST05877,0.9618
CUST05878,0.9926
CUST05879,0.9855
CUST05880,0.9947
CUST05881,0.9533
CUST05882,0.9737
CUST05883,0.9999
CUST05884,0.9961
CUST05885,0.9919
CUST05886,0.021
CUST05887,0.9466
CUST05888,0.0697
CUST05889,0.0287
CUST05890,0.9936
CUST05891,0.0231
CUST05892,0.9895
CUST05893,0.0638
CUST05894,0.0629
CUST05895,0.9814
CUST05896,0.0706
CUST05897,0.9102
CUST05898,0.0347
CUST05899,0.9737
CUST05900,0.9908
CUST05901,0.9601
CUST05902,0.9816
CUST05903,0.9332
CUST05904,0.9651
CUST05905,0.9893
CUST05906,0.9871
CUST05907,0.9894
CUST05908,0.9389
CUST05909,0.9808
CUST05910,0.9906
CUST05911,0.9638
CUST05912,0.9556
CUST05913,0.9804
CUST05914,0.9773
CUST05915,0.9382
CUST05916,0.9806
CUST05917,0.9909
CUST05918,0.9771
CUST05919,0.0473
CUST05920,0.0244
CUST05921,0.0461
CUST05922,0.0757
CUST05923,0.0316
CUST05924,0.0973
CUST05925,0.9938
CUST05926,0.0677
CUST05927,0.9168
CUST05928,0.9769
CUST05929,0.9697
CUST05930,0.9607
CUST05931,0.9854
CUST05932,0.0322
CUST05933,0.0693
CUST05934,0.9893
CUST05935,0.9901
CUST05936,0.0177
CUST05937,0.9855
CUST05938,0.0565
CUST05939,0.9638
CUST05940,0.0258
CUST05941,0.9902
CUST05942,0.9997
CUST05943,0.0319
CUST05944,0.9728
CUST05945,0.0336
CUST05946,0.0428
CUST05947,0.992
CUST05948,0.054
CUST05949,0.0353
CUST05950,0.9306
CUST05951,0.0781
CUST05952,0.9894
CUST05953,0.9664
CUST05954,0.9737
CUST05955,0.0176
CUST05956,0.9652
CUST05957,0.0231
CUST05958,0.9731
CUST05959,0.033
CUST05960,0.0559
CUST05961,0.9749
CUST05962,0.9513
CUST05963,0.9424
CUST05964,0.9607
CUST05965,0.9773
CUST05966,0.9805
CUST05967,0.0399
CUST05968,0.0527
CUST05969,0.9856
CUST05970,0.0305
CUST05971,0.9658
CUST05972,0.9672
CUST05973,0.9876
CUST05974,0.9997
CUST05975,0.9725
CUST05976,0.9853
CUST05977,0.0206
CUST05978,0.9999
CUST05979,0.0551
CUST05980,0.9984
CUST05981,0.976
CUST05982,0.9963
CUST05983,0.9903
CUST05984,0.9655
CUST05985,0.9427
CUST05986,0.9855
CUST05987,0.9924
CUST05988,0.9925
CUST05989,0.9902
CUST05990,0.9724
CUST05991,0.0458
CUST05992,0.9851
CUST05993,0.9272
CUST05994,0.0487
CUST05995,0.984
CUST05996,0.9657
CUST05997,0.9823
CUST05998,0.9921
CUST05999,0.0833
CUST06000,0.9899
CUST06001,0.9501
CUST06002,0.9238
CUST06003,0.0282
CUST06004,0.9996
CUST06005,0.9374
CUST06006,0.0468
CUST06007,0.9993
CUST06008,0.998
CUST06009,0.0229
CUST06010,0.9811
CUST06011,1.0
CUST06012,0.9608
CUST06013,0.9824
CUST06014,0.9855
CUST06015,0.0224
CUST06016,0.9999
CUST06017,0.9821
CUST06018,0.0145
CUST06019,0.8853
CUST06020,0.9315
CUST06021,0.9958
CUST06022,0.9983
CUST06023,0.0756
CUST06024,0.0704
CUST06025,0.0294
CUST06026,0.9136
CUST06027,0.9403
CUST06028,0.9704
CUST06029,0.0343
CUST06030,0.9979
CUST06031,0.9213
CUST06032,0.992
CUST06033,0.021
CUST06034,0.0377
CUST06035,0.9843
CUST06036,0.984
CUST06037,0.0506
CUST06038,0.9876
CUST06039,1.0
CUST06040,0.9982
CUST06041,0.9907
CUST06042,0.0409
CUST06043,0.0422
CUST06044,0.0418
CUST06045,0.0416
CUST06046,0.9901
CUST06047,0.9706
CUST06048,0.0227
CUST06049,0.9719
CUST06050,0.9928
CUST06051,0.9886
CUST06052,0.0271
CUST06053,0.0356
CUST06054,0.997
CUST06055,0.0375
CUST06056,0.9905
CUST06057,0.9681
CUST06058,0.9674
CUST06059,1.0
CUST06060,0.9882
CUST06061,0.0629
CUST06062,0.9858
CUST06063,0.0423
CUST06064,0.9869
CUST06065,0.96
CUST06066,1.0
CUST06067,0.9774
CUST06068,0.963
CUST06069,0.0534
CUST06070,0.9934
CUST06071,0.0309
CUST06072,0.9863
CUST06073,0.9886
CUST06074,0.9605
CUST06075,0.0883
CUST06076,0.9823
CUST06077,0.0453
CUST06078,0.075
CUST06079,0.9793
CUST06080,0.9921
CUST06081,0.9639
CUST06082,0.9998
CUST06083,0.0151
CUST06084,0.0369
CUST06085,0.0553
CUST06086,0.0545
CUST06087,0.9774
CUST06088,0.9904
CUST06089,0.9627
CUST06090,0.0419
CUST06091,0.9838
CUST06092,0.9717
CUST06093,0.9923
CUST06094,0.9703
CUST06095,0.9618
CUST06096,0.9681
CUST06097,0.0648
CUST06098,0.0197
CUST06099,0.9885
CUST06100,0.02
CUST06101,0.9616
CUST06102,0.978
CUST06103,0.9582
CUST06104,0.929
CUST06105,0.993
CUST06106,0.9864
CUST06107,0.0202
CUST06108,0.9907
CUST06109,0.0732
CUST06110,0.9999
CUST06111,0.9464
CUST06112,0.9802
CUST06113,0.9657
CUST06114,0.9538
CUST06115,0.0325
CUST06116,0.0381
CUST06117,0.9941
CUST06118,0.9999
CUST06119,0.9543
CUST06120,0.9636
CUST06121,0.9626
CUST06122,0.9916
CUST06123,0.0271
CUST06124,0.9806
CUST06125,0.0432
CUST06126,0.0445
CUST06127,0.0335
CUST06128,0.9288
CUST06129,0.0423
CUST06130,0.9856
CUST06131,0.1175
CUST06132,0.9948
CUST06133,0.0712
CUST06134,0.9567
CUST06135,0.9674
CUST06136,0.997
CUST06137,0.0725
CUST06138,0.0446
CUST06139,0.961
CUST06140,0.9913
CUST06141,0.9845
CUST06142,0.9836
CUST06143,0.997
CUST06144,0.9775
CUST06145,0.9959
CUST06146,0.9634
CUST06147,0.938
CUST06148,0.9991
CUST06149,0.9938
CUST06150,1.0
CUST06151,0.0352
CUST06152,0.0288
CUST06153,0.9659
CUST06154,0.9769
CUST06155,0.9897
CUST06156,0.0434
CUST06157,0.9915
CUST06158,0.995
CUST06159,0.0321
CUST06160,0.9998
CUST06161,0.0307
CUST06162,0.9819
CUST06163,0.9893
CUST06164,0.0686
CUST06165,0.9892
CUST06166,0.9894
CUST06167,0.9754
CUST06168,0.9972
CUST06169,0.9629
CUST06170,0.9492
CUST06171,0.0222
CUST06172,0.9999
CUST06173,0.0817
CUST06174,0.0525
CUST06175,0.9888
CUST06176,0.9495
CUST06177,0.9421
CUST06178,0.9871
CUST06179,0.044
CUST06180,1.0
CUST06181,0.9703
CUST06182,0.0199
CUST06183,0.9549
CUST06184,0.9733
CUST06185,0.9742
CUST06186,0.9742
CUST06187,0.0798
CUST06188,0.0272
CUST06189,0.9837
CUST06190,0.9996
CUST06191,0.9537
CUST06192,0.0351
CUST06193,0.9836
CUST06194,0.0301
CUST06195,0.9586
CUST06196,0.9922
CUST06197,0.0572
CUST06198,0.0372
CUST06199,0.0385
CUST06200,0.9415
CUST06201,0.9653
CUST06202,1.0
CUST06203,0.9806
CUST06204,0.9393
CUST06205,0.9861
CUST06206,0.9797
CUST06207,0.0583
CUST06208,0.9819
CUST06209,0.0913
CUST06210,0.9982
CUST06211,0.9754
CUST06212,0.9922
CUST06213,0.0297
CUST06214,0.0615
CUST06215,0.9628
CUST06216,0.9816
CUST06217,0.9642
CUST06218,0.9807
CUST06219,0.9729
CUST06220,0.0521
CUST06221,0.0576
CUST06222,0.0353
CUST06223,0.9728
CUST06224,0.9817
CUST06225,0.9989
CUST06226,0.95
CUST06227,0.9627
CUST06228,0.9999
CUST06229,0.9749
CUST06230,0.0332
CUST06231,0.9465
CUST06232,0.0281
CUST06233,0.9413
CUST06234,0.9722
CUST06235,0.9887
CUST06236,0.9999
CUST06237,0.073
CUST06238,0.9741
CUST06239,0.9788
CUST06240,0.9997
CUST06241,0.0353
CUST06242,0.983
CUST06243,0.0515
CUST06244,0.068
CUST06245,0.9738
CUST06246,0.9766
CUST06247,1.0
CUST06248,0.9863
CUST06249,0.0866
CUST06250,0.9593
CUST06251,0.9913
CUST06252,0.9996
CUST06253,0.9853
CUST06254,0.9996
CUST06255,0.9766
CUST06256,0.9779
CUST06257,0.9828
CUST06258,0.0688
CUST06259,0.9915
CUST06260,0.9979
CUST06261,0.9855
CUST06262,0.9577
CUST06263,0.9659
CUST06264,0.028
CUST06265,0.0296
CUST06266,0.9732
CUST06267,0.0538
CUST06268,0.9707
CUST06269,0.0746
CUST06270,0.0433
CUST06271,0.9825
CUST06272,0.0536
CUST06273,0.9701
CUST06274,0.9873
CUST06275,0.9947
CUST06276,0.9982
CUST06277,0.9614
CUST06278,0.9712
CUST06279,0.9705
CUST06280,0.0364
CUST06281,0.9956
CUST06282,0.9329
CUST06283,0.9448
CUST06284,0.9784
CUST06285,0.0149
CUST06286,0.0563
CUST06287,0.0255
CUST06288,0.987
CUST06289,0.9806
CUST06290,0.0213
CUST06291,0.034
CUST06292,0.9869
CUST06293,0.0781
CUST06294,0.9993
CUST06295,0.9802
CUST06296,0.9851
CUST06297,0.9896
CUST06298,0.0391
CUST06299,0.9823
CUST06300,0.9852
CUST06301,0.9757
CUST06302,0.9468
CUST06303,0.9839
CUST06304,0.9533
CUST06305,0.9806
CUST06306,0.9951
CUST06307,0.9794
CUST06308,0.9841
CUST06309,0.0281
CUST06310,0.9766
CUST06311,0.9555
CUST06312,0.0397
CUST06313,0.9861
CUST06314,0.9929
CUST06315,0.0124
CUST06316,0.0628
CUST06317,0.9633
CUST06318,0.9808
CUST06319,0.9997
CUST06320,0.9607
CUST06321,0.9911
CUST06322,0.9882
CUST06323,0.9728
CUST06324,0.9924
CUST06325,0.9879
CUST06326,0.0227
CUST06327,0.9878
CUST06328,0.989
CUST06329,0.9855
CUST06330,0.9881
CUST06331,0.9896
CUST06332,0.9703
CUST06333,0.9507
CUST06334,0.9667
CUST06335,0.9876
CUST06336,0.0411
CUST06337,0.9854
CUST06338,0.0544
CUST06339,0.9697
CUST06340,0.0247
CUST06341,0.9996
CUST06342,0.991
CUST06343,0.0176
CUST06344,0.0336
CUST06345,0.9737
CUST06346,0.9885
CUST06347,0.0248
CUST06348,0.9918
CUST06349,0.9796
CUST06350,0.9783
CUST06351,0.991
CUST06352,0.0257
CUST06353,0.0644
CUST06354,1.0
CUST06355,0.9837
CUST06356,0.0442
CUST06357,0.0648
CUST06358,0.9791
CUST06359,0.9584
CUST06360,0.0234
CUST06361,1.0
CUST06362,0.023
CUST06363,0.9967
CUST06364,0.9996
CUST06365,0.03
CUST06366,0.0328
CUST06367,0.9846
CUST06368,0.0411
CUST06369,0.9691
CUST06370,0.0444
CUST06371,0.9889
CUST06372,0.9603
CUST06373,0.9999
CUST06374,1.0
CUST06375,1.0
CUST06376,0.0259
CUST06377,0.9951
CUST06378,0.0217
CUST06379,0.0452
CUST06380,0.9764
CUST06381,0.996
CUST06382,0.03
CUST06383,0.9911
CUST06384,0.0375
CUST06385,0.9103
CUST06386,0.0309
CUST06387,0.9525
CUST06388,0.9935
CUST06389,0.9765
CUST06390,0.9761
CUST06391,0.0422
CUST06392,0.9845
CUST06393,0.0673
CUST06394,0.9855
CUST06395,0.0366
CUST06396,0.975
CUST06397,0.9493
CUST06398,0.9823
CUST06399,0.9768
CUST06400,0.9996
CUST06401,0.9404
CUST06402,0.9811
CUST06403,0.9872
CUST06404,0.9911
CUST06405,0.9866
CUST06406,0.0312
CUST06407,0.9904
CUST06408,0.9669
CUST06409,0.9836
CUST06410,0.9663
CUST06411,0.9552
CUST06412,0.041
CUST06413,1.0
CUST06414,0.0629
CUST06415,0.0747
CUST06416,0.0311
CUST06417,0.9697
CUST06418,0.0447
CUST06419,0.9733
CUST06420,0.9927
CUST06421,0.0668
CUST06422,0.0211
CUST06423,0.9673
CUST06424,0.972
