customer_id,age,region,product_type,monthly_transaction_volume,avg_transaction_value,days_since_last_txn,loan_amount,late_payments_last_12m,credit_utilization_ratio,churn_label,default_label,chat_count,negative_count,positive_count,complaint_flag,all_keywords,sentiment_ratio,sentiment_score,engagement_score,high_utilization,frequent_complainer,low_engagement
CUST00177,24,Nigeria,both,47.0,2629.72,42,40246.86,4,0.4536,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5759,0,0,0
CUST00178,27,South Africa,savings,49.0,124.25,122,0.0,10,0.8608,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2777,1,0,1
CUST00179,26,South Africa,savings,95.0,1655.41,132,0.0,4,0.1497,1,1,3.0,0.0,1.0,0,,0.3333,0.9869,0.4672,0,0,0
CUST00180,45,Nigeria,loans,40.0,2120.41,147,39767.76,2,0.5657,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2952,0,0,1
CUST00181,41,South Africa,loans,28.0,2476.41,109,29266.09,3,0.1039,1,0,1.0,0.0,0.0,0,,0.0,0.0056,0.3626,0,0,0
CUST00182,34,South Africa,both,90.0,1174.95,28,16108.4,6,0.9779,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6609,1,0,0
CUST00183,25,Nigeria,both,59.0,180.16,10,46856.79,8,0.3119,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5602,0,0,0
CUST00184,51,Kenya,savings,89.0,1476.28,111,0.0,3,0.9102,1,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.4875,1,0,0
CUST00185,59,South Africa,savings,46.0,4183.45,50,0.0,2,0.367,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6327,0,0,0
CUST00186,29,Nigeria,savings,58.0,4041.21,66,0.0,11,0.8462,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.6252,1,0,0
CUST00187,52,Nigeria,loans,2.0,911.95,83,44633.71,1,0.7646,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.266,1,0,1
CUST00188,59,Kenya,loans,2.0,3235.04,134,7923.84,6,0.2325,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2682,0,0,1
CUST00189,46,Nigeria,savings,1.0,4619.0,64,0.0,2,0.6469,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4909,0,0,0
CUST00190,47,Kenya,both,21.0,868.82,104,34752.59,7,0.2333,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2728,0,0,1
CUST00191,26,South Africa,savings,42.0,652.09,90,0.0,4,0.019,1,1,2.0,2.0,0.0,1,poor service,0.0,0.0058,0.355,0,1,0
CUST00192,67,Kenya,loans,6.0,120.51,10,32841.9,0,0.3005,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4013,0,0,0
CUST00193,67,Kenya,both,20.0,870.33,124,17766.33,2,0.7106,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2252,0,0,1
CUST00194,55,South Africa,savings,101.0,4071.62,96,0.0,5,0.1785,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.6861,0,0,0
CUST00195,64,Kenya,both,102.0,4071.81,40,949.74,1,0.6278,0,0,2.0,1.0,0.0,1,blocked,0.0,0.0042,0.8142,0,0,0
CUST00196,49,Kenya,both,35.0,2706.86,134,13530.89,6,0.7649,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.3388,1,0,0
CUST00197,52,Nigeria,both,113.0,1674.49,18,6618.19,9,0.3103,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7759,0,0,0
CUST00198,61,South Africa,savings,15.0,4035.83,48,0.0,3,0.1021,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5387,0,0,0
CUST00199,19,Kenya,loans,4.0,983.13,43,7718.24,11,0.5966,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3648,0,0,0
CUST00200,29,Kenya,savings,43.0,707.87,118,0.0,8,0.1314,1,1,2.0,0.0,1.0,0,,0.5,0.0042,0.2982,0,0,1
CUST00201,28,South Africa,loans,32.0,455.16,178,9442.92,1,0.0026,1,0,1.0,1.0,0.0,1,blocked,0.0,0.0069,0.1191,0,0,1
CUST00202,50,South Africa,both,10.0,4258.12,151,21006.1,5,0.1307,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.3049,0,0,0
CUST00203,30,Nigeria,both,101.0,3577.07,25,4173.96,6,0.2666,0,1,1.0,1.0,0.0,1,poor service,0.0,0.0081,0.8201,0,0,0
CUST00204,38,Kenya,both,117.0,3126.69,12,22279.02,6,0.6774,0,1,2.0,0.0,1.0,0,,0.5,0.0053,0.8736,0,0,0
CUST00205,43,Kenya,loans,33.0,3640.06,142,40495.17,5,0.3326,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3618,0,0,0
CUST00206,56,Kenya,both,38.0,725.96,104,16186.61,4,0.9186,1,1,1.0,0.0,0.0,0,,0.0,0.0056,0.3157,1,0,0
CUST00207,44,Kenya,both,86.0,1930.1,65,35462.68,6,0.7423,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6042,0,0,0
CUST00208,19,Nigeria,both,112.0,4072.43,159,21586.31,8,0.9875,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5777,1,0,0
CUST00209,53,Kenya,both,35.0,4584.66,32,12093.49,10,0.6653,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6607,0,0,0
CUST00210,40,Nigeria,loans,82.0,2570.35,23,15522.19,1,0.0214,0,0,1.0,1.0,0.0,1,poor service,0.0,0.0081,0.7183,0,0,0
CUST00211,23,Nigeria,savings,3.0,619.09,90,0.0,1,0.1489,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2387,0,0,1
CUST00212,51,Nigeria,savings,68.0,4892.8,49,0.0,6,0.2696,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7352,0,0,0
CUST00213,32,Kenya,both,118.0,1981.19,42,10446.33,5,0.7033,0,1,1.0,0.0,1.0,0,,1.0,0.9847,0.7523,0,0,0
CUST00214,41,South Africa,savings,57.0,1601.78,113,0.0,10,0.6453,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3952,0,0,0
CUST00215,68,Nigeria,savings,77.0,608.75,55,0.0,6,0.2052,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.534,0,0,0
CUST00216,30,Nigeria,both,82.0,73.02,105,20357.14,2,0.6981,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4102,0,0,0
CUST00217,64,Kenya,loans,76.0,3022.33,102,49901.2,10,0.279,1,1,1.0,0.0,1.0,0,,1.0,0.9869,0.5467,0,0,0
CUST00218,42,Kenya,both,82.0,3066.03,143,11200.49,10,0.6685,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4749,0,0,0
CUST00219,66,South Africa,savings,106.0,1178.86,175,0.0,0,0.3108,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3796,0,0,0
CUST00220,62,Nigeria,loans,2.0,818.31,113,13911.38,10,0.2103,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1943,0,0,1
CUST00221,61,Kenya,loans,106.0,2644.76,52,27406.44,4,0.4948,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7278,0,0,0
CUST00222,28,Nigeria,loans,109.0,2182.68,104,3193.86,2,0.9807,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5973,1,0,0
CUST00223,59,Nigeria,loans,108.0,1525.23,87,42399.73,1,0.6466,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.5995,0,0,0
CUST00224,37,South Africa,savings,44.0,1098.98,81,0.0,0,0.3516,1,0,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.4034,0,0,0
CUST00225,65,Kenya,both,70.0,4297.94,62,29432.08,0,0.5184,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6822,0,0,0
CUST00226,69,South Africa,savings,43.0,4919.3,15,0.0,9,0.4386,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7389,0,0,0
CUST00227,49,Kenya,loans,100.0,1784.35,45,1997.21,10,0.0313,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6828,0,0,0
CUST00228,65,Nigeria,both,49.0,3493.67,106,48416.86,11,0.6743,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4819,0,0,0
CUST00229,45,Nigeria,loans,38.0,4329.08,13,26496.38,6,0.2055,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6992,0,0,0
CUST00230,19,Kenya,savings,82.0,144.41,29,0.0,3,0.5342,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5836,0,0,0
CUST00231,63,Kenya,savings,6.0,4541.24,103,0.0,10,0.0709,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4146,0,0,0
CUST00232,45,Nigeria,loans,45.0,2500.75,179,40887.43,10,0.7903,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.2574,1,0,1
CUST00233,20,South Africa,loans,25.0,2788.18,30,44087.66,4,0.0174,0,1,2.0,0.0,2.0,0,,1.0,0.9847,0.5459,0,0,0
CUST00234,21,Nigeria,both,45.0,2703.97,15,19392.87,2,0.3215,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.634,0,0,0
CUST00235,55,South Africa,savings,54.0,1222.21,63,0.0,10,0.3833,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4792,0,0,0
CUST00236,66,South Africa,loans,8.0,3913.38,14,49931.59,4,0.7724,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5879,1,0,0
CUST00237,54,Nigeria,savings,103.0,3664.37,161,0.0,6,0.9736,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5264,1,0,0
CUST00238,40,South Africa,loans,50.0,488.0,141,47865.55,10,0.1913,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.2564,0,0,1
CUST00239,33,Kenya,loans,43.0,2818.33,21,36962.55,1,0.1391,0,0,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.6205,0,0,0
CUST00240,39,Kenya,savings,18.0,4785.56,19,0.0,3,0.6217,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6498,0,0,0
CUST00241,34,South Africa,savings,119.0,4357.08,97,0.0,2,0.2173,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7511,0,0,0
CUST00242,32,South Africa,savings,102.0,3133.26,73,0.0,9,0.0242,1,1,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.6935,0,0,0
CUST00243,24,Kenya,loans,58.0,1001.48,125,2136.86,1,0.2318,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3413,0,0,0
CUST00244,47,Nigeria,savings,40.0,1742.64,167,0.0,1,0.2345,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2316,0,0,1
CUST00245,29,Nigeria,savings,56.0,760.29,60,0.0,3,0.5515,0,0,3.0,2.0,0.0,1,"blocked, fraud",0.0,0.0053,0.4686,0,1,0
CUST00246,25,South Africa,savings,115.0,4111.43,142,0.0,4,0.45,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.6265,0,0,0
CUST00247,32,Nigeria,savings,27.0,3895.57,60,0.0,8,0.3334,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5401,0,0,0
CUST00248,59,Nigeria,savings,82.0,4552.69,42,0.0,11,0.2891,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.775,0,0,0
CUST00249,47,Nigeria,loans,108.0,326.34,174,3827.13,7,0.2679,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3451,0,0,0
CUST00250,43,Nigeria,savings,90.0,4823.92,45,0.0,2,0.8618,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.8054,1,0,0
CUST00251,48,Nigeria,savings,104.0,4832.47,26,0.0,7,0.4608,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8894,0,0,0
CUST00252,47,South Africa,savings,113.0,3375.3,107,0.0,8,0.8549,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.662,1,0,0
CUST00253,43,Nigeria,savings,8.0,4409.92,107,0.0,1,0.9958,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4049,1,0,0
CUST00254,61,Kenya,savings,29.0,2197.8,88,0.0,11,0.4956,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3985,0,0,0
CUST00255,55,Kenya,savings,18.0,1573.89,16,0.0,6,0.9285,0,1,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.4959,1,0,0
CUST00256,27,Nigeria,both,68.0,780.3,21,38487.06,9,0.1746,0,1,2.0,0.0,0.0,0,,0.0,0.0056,0.5921,0,0,0
CUST00257,60,South Africa,both,49.0,167.58,136,32218.36,0,0.3098,1,0,1.0,1.0,0.0,1,poor service,0.0,0.0081,0.2486,0,0,1
CUST00258,27,Kenya,savings,5.0,219.57,29,0.0,11,0.6589,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.3609,0,0,0
CUST00259,22,Kenya,savings,67.0,3460.92,50,0.0,11,0.238,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6584,0,0,0
CUST00260,39,Nigeria,loans,12.0,1689.51,144,26666.75,11,0.5918,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.198,0,0,1
CUST00261,38,Kenya,both,49.0,279.77,61,39268.12,6,0.899,1,1,3.0,1.0,1.0,0,,0.3333,0.987,0.4218,1,0,0
CUST00262,58,South Africa,both,44.0,569.89,62,15759.75,1,0.9736,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.4194,1,0,0
CUST00263,54,Kenya,both,107.0,3329.77,165,39414.19,5,0.5349,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5125,0,0,0
CUST00264,21,Kenya,savings,82.0,4694.01,144,0.0,7,0.7367,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5541,0,0,0
CUST00265,43,South Africa,loans,75.0,2045.81,127,42832.83,5,0.6032,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.4391,0,0,0
CUST00266,59,Kenya,loans,99.0,3890.51,34,12498.6,5,0.4199,0,1,1.0,0.0,0.0,0,,0.0,0.0059,0.8097,0,0,0
CUST00267,56,Kenya,loans,22.0,4868.17,51,42525.54,4,0.3565,0,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.5942,0,0,0
CUST00268,44,Kenya,both,31.0,3544.41,108,8867.99,8,0.6141,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4271,0,0,0
CUST00269,50,Kenya,savings,90.0,3617.8,151,0.0,6,0.3456,1,1,2.0,1.0,1.0,1,fraud,0.5,0.0053,0.5082,0,0,0
CUST00270,47,Kenya,loans,90.0,3083.34,91,46530.92,8,0.749,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.6155,0,0,0
CUST00271,30,Kenya,savings,3.0,4888.61,134,0.0,0,0.1262,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3538,0,0,0
CUST00272,47,Kenya,savings,27.0,1506.03,59,0.0,2,0.7186,0,0,1.0,1.0,0.0,0,,0.0,0.0064,0.4229,0,0,0
CUST00273,53,Kenya,savings,28.0,3917.11,66,0.0,10,0.5111,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5307,0,0,0
CUST00274,20,Nigeria,both,1.0,2081.24,109,40849.57,9,0.0818,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2634,0,0,1
CUST00275,54,Nigeria,loans,79.0,785.54,102,5589.76,8,0.8396,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4437,1,0,0
CUST00276,30,Nigeria,both,7.0,3699.47,23,45516.82,4,0.5499,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5542,0,0,0
CUST00277,18,Kenya,both,101.0,4148.72,70,49692.46,5,0.7349,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7481,0,0,0
CUST00278,57,Nigeria,loans,70.0,4319.36,154,33769.21,7,0.1237,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4777,0,0,0
CUST00279,38,South Africa,both,91.0,4610.17,96,21781.68,9,0.1552,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6836,0,0,0
CUST00280,39,South Africa,savings,60.0,3727.11,134,0.0,5,0.8786,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4634,1,0,0
CUST00281,50,Kenya,both,116.0,2642.82,148,3207.95,10,0.4668,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5426,0,0,0
CUST00282,47,Kenya,savings,33.0,4694.09,52,0.0,4,0.2959,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6156,0,0,0
CUST00283,50,Kenya,loans,67.0,1055.73,43,3963.35,3,0.5189,0,0,1.0,0.0,1.0,0,,1.0,0.9869,0.5538,0,0,0
CUST00284,67,Kenya,both,1.0,395.78,104,16468.25,8,0.3715,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1903,0,0,1
CUST00285,51,Nigeria,both,100.0,2163.81,86,7400.24,9,0.9738,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.6101,1,0,0
CUST00286,20,Nigeria,savings,68.0,2915.27,162,0.0,6,0.197,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3838,0,0,0
CUST00287,29,Kenya,both,21.0,3403.15,33,29924.2,11,0.5301,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5582,0,0,0
CUST00288,41,Nigeria,savings,98.0,4078.96,76,0.0,10,0.3324,1,1,1.0,0.0,0.0,0,,0.0,0.0047,0.7224,0,0,0
CUST00289,42,Nigeria,both,118.0,143.52,9,3696.02,2,0.1651,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7341,0,0,0
CUST00290,36,Kenya,loans,9.0,4012.21,66,18835.11,9,0.6815,1,1,3.0,2.0,0.0,1,blocked,0.0,0.0069,0.4796,0,1,0
CUST00291,27,South Africa,savings,101.0,3004.64,106,0.0,9,0.137,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6104,0,0,0
CUST00292,23,Kenya,both,88.0,4765.21,144,30318.73,10,0.2745,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5753,0,0,0
CUST00293,25,South Africa,both,43.0,1746.01,152,5565.37,6,0.4874,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.2741,0,0,1
CUST00294,67,Kenya,savings,76.0,3088.72,1,0.0,9,0.4238,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7757,0,0,0
CUST00295,38,South Africa,savings,94.0,3835.08,157,0.0,8,0.9106,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5174,1,0,0
CUST00296,67,South Africa,savings,58.0,2586.81,123,0.0,11,0.651,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.4251,0,0,0
CUST00297,35,South Africa,loans,80.0,787.98,37,22765.55,3,0.0694,0,0,2.0,0.0,1.0,0,,0.5,0.0053,0.592,0,0,0
CUST00298,34,South Africa,loans,6.0,258.5,39,5552.54,1,0.1432,0,0,1.0,0.0,0.0,0,,0.0,0.0051,0.3434,0,0,0
CUST00299,43,South Africa,both,111.0,565.89,140,5618.4,9,0.5862,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4419,0,0,0
CUST00300,67,Nigeria,both,110.0,2479.57,125,13087.63,7,0.2255,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5682,0,0,0
CUST00301,47,South Africa,savings,26.0,3201.65,37,0.0,11,0.1957,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5539,0,0,0
CUST00302,19,Kenya,loans,57.0,2856.9,79,39935.97,0,0.9876,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.534,1,0,0
CUST00303,32,Nigeria,both,29.0,3567.45,154,36258.23,0,0.7095,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3195,0,0,0
CUST00304,69,Nigeria,both,48.0,204.58,4,4295.3,5,0.3025,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5425,0,0,0
CUST00305,26,South Africa,savings,33.0,690.34,92,0.0,7,0.0278,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.326,0,0,0
CUST00306,61,Nigeria,savings,103.0,3808.09,157,0.0,10,0.7951,1,1,1.0,0.0,1.0,0,,1.0,0.9847,0.5425,1,0,0
CUST00307,66,Nigeria,savings,83.0,3908.1,1,0.0,8,0.5772,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8373,0,0,0
CUST00308,29,Nigeria,loans,101.0,3514.45,98,6025.05,8,0.3113,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.6538,0,0,0
CUST00309,47,Kenya,loans,95.0,3729.7,100,19129.74,4,0.5273,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.6424,0,0,0
CUST00310,49,Kenya,loans,87.0,4817.57,57,37671.07,6,0.8965,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7694,1,0,0
CUST00311,59,Nigeria,savings,20.0,4721.65,97,0.0,1,0.0634,1,0,1.0,1.0,0.0,1,poor service,0.0,0.0081,0.4782,0,0,0
CUST00312,59,Nigeria,loans,99.0,3225.96,126,6109.83,8,0.732,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5709,0,0,0
CUST00313,21,Kenya,savings,94.0,1603.48,51,0.0,1,0.8628,0,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.6427,1,0,0
CUST00314,34,Nigeria,loans,15.0,80.41,89,34703.29,2,0.5205,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.2493,0,0,1
CUST00315,66,Nigeria,savings,11.0,3161.72,97,0.0,1,0.9609,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3737,1,0,0
CUST00316,36,Kenya,both,91.0,2162.21,7,32256.85,11,0.2317,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7601,0,0,0
CUST00317,30,Nigeria,loans,47.0,743.67,39,4160.56,2,0.7212,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4883,0,0,0
CUST00318,50,Nigeria,savings,40.0,1084.14,117,0.0,2,0.4249,1,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.3104,0,0,0
CUST00319,28,Kenya,both,48.0,4683.28,88,41214.1,11,0.3791,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5787,0,0,0
CUST00320,25,South Africa,both,104.0,340.45,174,4642.09,2,0.6363,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3341,0,0,0
CUST00321,59,South Africa,savings,44.0,3939.48,153,0.0,6,0.6094,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3845,0,0,0
CUST00322,24,Nigeria,savings,45.0,4511.23,40,0.0,1,0.3672,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6685,0,0,0
CUST00323,64,Kenya,savings,48.0,3444.85,179,0.0,5,0.3755,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3134,0,0,0
CUST00324,30,Nigeria,loans,7.0,316.09,155,17980.98,11,0.4799,1,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.09,0,0,1
CUST00325,23,South Africa,loans,5.0,4230.81,76,36895.45,3,0.9928,1,1,2.0,2.0,0.0,1,fraud,0.0,0.0053,0.4564,1,1,0
CUST00326,56,Nigeria,loans,50.0,3269.91,112,8784.73,5,0.7985,1,1,1.0,0.0,1.0,0,,1.0,0.9869,0.4603,1,0,0
CUST00327,27,South Africa,loans,3.0,1392.39,51,22478.26,10,0.3663,0,1,3.0,1.0,2.0,1,fraud,0.6667,0.986,0.3645,0,0,0
CUST00328,37,Nigeria,loans,91.0,3151.98,14,37524.72,6,0.3632,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.794,0,0,0
CUST00329,36,Nigeria,savings,51.0,691.35,43,0.0,11,0.8968,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4885,1,0,0
CUST00330,44,Kenya,savings,60.0,3541.16,131,0.0,4,0.7793,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4608,1,0,0
CUST00331,42,Nigeria,both,40.0,4515.95,103,31638.76,2,0.6535,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5133,0,0,0
CUST00332,28,Kenya,both,91.0,2613.19,80,17626.76,0,0.7141,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6195,0,0,0
CUST00333,30,Nigeria,both,51.0,4761.01,87,43770.83,4,0.057,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5936,0,0,0
CUST00334,28,South Africa,both,5.0,2196.09,143,47857.94,0,0.0926,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.205,0,0,1
CUST00335,20,Kenya,loans,59.0,4289.26,125,32293.33,6,0.3157,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.5087,0,0,0
CUST00336,51,Nigeria,both,22.0,3870.51,114,39228.81,0,0.4726,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4035,0,0,0
CUST00337,42,Kenya,both,71.0,451.26,90,45381.48,1,0.711,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4303,0,0,0
CUST00338,23,Nigeria,both,68.0,4564.14,1,35242.04,6,0.7821,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.826,1,0,0
CUST00339,35,Kenya,savings,57.0,4553.03,60,0.0,7,0.8848,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6612,1,0,0
CUST00340,52,South Africa,savings,46.0,1763.57,23,0.0,2,0.2709,0,0,1.0,0.0,1.0,0,,1.0,0.986,0.5721,0,0,0
CUST00341,32,Kenya,loans,71.0,3969.26,139,41276.25,8,0.748,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4967,0,0,0
CUST00342,38,South Africa,loans,81.0,1130.94,64,14090.95,4,0.9947,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5518,1,0,0
CUST00343,56,South Africa,both,105.0,161.66,44,4004.82,2,0.2082,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6186,0,0,0
CUST00344,52,Nigeria,savings,115.0,1047.61,87,0.0,5,0.0697,1,1,2.0,0.0,1.0,1,blocked,0.5,0.9847,0.5962,0,0,0
CUST00345,54,South Africa,both,10.0,2425.1,86,11725.95,11,0.8965,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.3585,1,0,0
CUST00346,37,South Africa,both,79.0,298.26,167,4452.42,6,0.1349,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2741,0,0,1
CUST00347,43,South Africa,both,11.0,808.43,32,30673.29,10,0.7198,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4013,0,0,0
CUST00348,61,Kenya,savings,50.0,4752.69,148,0.0,10,0.3873,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.454,0,0,0
CUST00349,63,Nigeria,savings,89.0,2474.27,39,0.0,2,0.3555,0,0,2.0,1.0,0.0,1,fraud,0.0,0.0053,0.6983,0,0,0
CUST00350,20,Kenya,savings,65.0,4117.27,144,0.0,0,0.9406,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4753,1,0,0
CUST00351,61,Nigeria,both,97.0,1041.05,97,37040.52,8,0.3511,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5206,0,0,0
CUST00352,64,Kenya,both,109.0,451.72,97,14739.33,5,0.4076,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.5264,0,0,0
CUST00353,67,Nigeria,loans,116.0,3904.93,127,28345.78,4,0.0157,1,1,1.0,1.0,0.0,0,,0.0,0.0064,0.6526,0,0,0
CUST00354,31,Nigeria,savings,81.0,1750.68,17,0.0,1,0.1836,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6878,0,0,0
