customer_id,default_probability
CUST05130,0.9661
CUST05131,0.9569
CUST05132,0.9585
CUST05133,0.9667
CUST05134,0.9634
CUST05135,0.0755
CUST05136,0.9573
CUST05137,0.1119
CUST05138,0.9641
CUST05139,0.0494
CUST05140,0.9615
CUST05141,0.9541
CUST05142,0.9435
CUST05143,0.9613
CUST05144,0.1166
CUST05145,0.9571
CUST05146,0.9573
CUST05147,0.9953
CUST05148,0.9631
CUST05149,0.1018
CUST05150,0.9666
CUST05151,0.0723
CUST05152,0.9679
CUST05153,0.9566
CUST05154,0.9738
CUST05155,0.9526
CUST05156,0.9654
CUST05157,0.9499
CUST05158,0.1326
CUST05159,0.9613
CUST05160,0.9627
CUST05161,0.9913
CUST05162,0.9521
CUST05163,0.0895
CUST05164,0.9544
CUST05165,0.9488
CUST05166,0.0835
CUST05167,0.9343
CUST05168,0.9429
CUST05169,0.0873
CUST05170,0.102
CUST05171,0.9971
CUST05172,0.9644
CUST05173,0.0922
CUST05174,0.1318
CUST05175,0.948
CUST05176,0.96
CUST05177,0.9504
CUST05178,0.9731
CUST05179,0.1024
CUST05180,0.9508
CUST05181,0.9506
CUST05182,0.072
CUST05183,0.1245
CUST05184,0.9479
CUST05185,0.057
CUST05186,0.947
CUST05187,0.9648
CUST05188,0.1097
CUST05189,0.945
CUST05190,0.9626
CUST05191,0.0877
CUST05192,0.0687
CUST05193,0.9672
CUST05194,0.959
CUST05195,0.0799
CUST05196,0.9701
CUST05197,0.947
CUST05198,0.9503
CUST05199,0.9593
CUST05200,0.1005
CUST05201,0.105
CUST05202,0.9589
CUST05203,0.963
CUST05204,0.1048
CUST05205,0.9487
CUST05206,0.947
CUST05207,0.0783
CUST05208,0.9555
CUST05209,0.9719
CUST05210,0.9494
CUST05211,0.9714
CUST05212,0.1151
CUST05213,0.9682
CUST05214,0.1051
CUST05215,0.9642
CUST05216,0.0936
CUST05217,0.9594
CUST05218,0.0792
CUST05219,0.9598
CUST05220,0.1005
CUST05221,0.9602
CUST05222,0.9536
CUST05223,0.9705
CUST05224,0.1368
CUST05225,0.0988
CUST05226,0.1207
CUST05227,0.0894
CUST05228,0.9618
CUST05229,0.9952
CUST05230,0.9564
CUST05231,0.9494
CUST05232,0.9621
CUST05233,0.9672
CUST05234,0.9489
CUST05235,0.9587
CUST05236,0.0778
CUST05237,0.959
CUST05238,0.9576
CUST05239,0.9659
CUST05240,0.9464
CUST05241,0.1082
CUST05242,0.9607
CUST05243,0.9575
CUST05244,0.0581
CUST05245,0.9588
CUST05246,0.9632
CUST05247,0.0804
CUST05248,0.9314
CUST05249,0.0935
CUST05250,0.9655
CUST05251,0.9635
CUST05252,0.9492
CUST05253,0.9537
CUST05254,0.9428
CUST05255,0.9447
CUST05256,0.9561
CUST05257,0.9396
CUST05258,0.0795
CUST05259,0.1189
CUST05260,0.1067
CUST05261,0.9581
CUST05262,0.0663
CUST05263,0.9665
CUST05264,0.9606
CUST05265,0.0812
CUST05266,0.9602
CUST05267,0.9669
CUST05268,0.9618
CUST05269,0.9973
CUST05270,0.0953
CUST05271,0.9579
CUST05272,0.9626
CUST05273,0.9659
CUST05274,0.9559
CUST05275,0.1014
CUST05276,0.937
CUST05277,0.9497
CUST05278,0.9616
CUST05279,0.9631
CUST05280,0.9607
CUST05281,0.9496
CUST05282,0.0757
CUST05283,0.0859
CUST05284,0.9422
CUST05285,0.9721
CUST05286,0.9529
CUST05287,0.9717
CUST05288,0.9522
CUST05289,0.9271
CUST05290,0.9678
CUST05291,0.9556
CUST05292,0.9472
CUST05293,0.1223
CUST05294,0.9554
CUST05295,0.9606
CUST05296,0.9594
CUST05297,0.9593
CUST05298,0.9531
CUST05299,0.9565
CUST05300,0.0662
CUST05301,0.0535
CUST05302,0.9552
CUST05303,0.1063
CUST05304,0.1932
CUST05305,0.9525
CUST05306,0.9507
CUST05307,0.9613
CUST05308,0.0878
CUST05309,0.1128
CUST05310,0.9457
CUST05311,0.9942
CUST05312,0.9959
CUST05313,0.9606
CUST05314,0.9564
CUST05315,0.0753
CUST05316,0.9547
CUST05317,0.9601
CUST05318,0.9522
CUST05319,0.0791
CUST05320,0.9575
CUST05321,0.1186
CUST05322,0.9441
CUST05323,0.9585
CUST05324,0.9453
CUST05325,0.9606
CUST05326,0.9599
CUST05327,0.9418
CUST05328,0.9565
CUST05329,0.082
CUST05330,0.9546
CUST05331,0.9573
CUST05332,0.944
CUST05333,0.9586
CUST05334,0.9472
CUST05335,0.9982
CUST05336,0.9654
CUST05337,0.071
CUST05338,0.9625
CUST05339,0.9553
CUST05340,0.1218
CUST05341,0.0873
CUST05342,0.9583
CUST05343,0.9529
CUST05344,0.1198
CUST05345,0.9579
CUST05346,0.1044
CUST05347,0.96
CUST05348,0.9623
CUST05349,0.9633
CUST05350,0.9515
CUST05351,0.0677
CUST05352,0.9572
CUST05353,0.9585
CUST05354,0.1016
CUST05355,0.997
CUST05356,0.0673
CUST05357,0.9559
CUST05358,0.0886
CUST05359,0.9959
CUST05360,0.9906
CUST05361,0.099
CUST05362,0.9447
CUST05363,0.0547
CUST05364,0.9631
CUST05365,0.9601
CUST05366,0.955
CUST05367,0.9517
CUST05368,0.9576
CUST05369,0.9588
CUST05370,0.9469
CUST05371,0.9522
CUST05372,0.9698
CUST05373,0.9489
CUST05374,0.943
CUST05375,0.9501
CUST05376,0.0908
CUST05377,0.0992
CUST05378,0.1242
CUST05379,0.1115
CUST05380,0.9577
CUST05381,0.1071
CUST05382,0.9597
CUST05383,0.9488
CUST05384,0.9601
CUST05385,0.9624
CUST05386,0.079
CUST05387,0.9579
CUST05388,0.9607
CUST05389,0.959
CUST05390,0.9438
CUST05391,0.9497
CUST05392,0.9711
CUST05393,0.9585
CUST05394,0.1081
CUST05395,0.9634
CUST05396,0.0711
CUST05397,0.1067
CUST05398,0.9529
CUST05399,0.9446
CUST05400,0.0843
CUST05401,0.9384
CUST05402,0.9679
CUST05403,0.0848
CUST05404,0.9874
CUST05405,0.9677
CUST05406,0.9393
CUST05407,0.9698
CUST05408,0.9973
CUST05409,0.9643
CUST05410,0.0692
CUST05411,0.9662
CUST05412,0.9567
CUST05413,0.9512
CUST05414,0.9477
CUST05415,0.9651
CUST05416,0.1093
CUST05417,0.1085
CUST05418,0.9579
CUST05419,0.948
CUST05420,0.9667
CUST05421,0.9481
CUST05422,0.9587
CUST05423,0.973
CUST05424,0.0933
CUST05425,0.0871
CUST05426,0.9607
CUST05427,0.9494
CUST05428,0.9587
CUST05429,0.0853
CUST05430,0.9453
CUST05431,0.9977
CUST05432,0.1007
CUST05433,0.957
CUST05434,0.9551
CUST05435,0.0834
CUST05436,0.9975
CUST05437,0.969
CUST05438,0.9608
CUST05439,0.9682
CUST05440,0.9536
CUST05441,0.9608
CUST05442,0.1341
CUST05443,0.9643
CUST05444,0.1092
CUST05445,0.9729
CUST05446,0.0942
CUST05447,0.0812
CUST05448,0.9516
CUST05449,0.997
CUST05450,0.1077
CUST05451,0.0951
CUST05452,0.9555
CUST05453,0.9626
CUST05454,0.9454
CUST05455,0.9987
CUST05456,0.9582
CUST05457,0.9527
CUST05458,0.9365
CUST05459,0.9598
CUST05460,0.9509
CUST05461,0.0941
CUST05462,0.9555
CUST05463,0.9622
CUST05464,0.9633
CUST05465,0.0767
CUST05466,0.9511
CUST05467,0.9654
CUST05468,0.9552
CUST05469,0.0917
CUST05470,0.9648
CUST05471,0.9581
CUST05472,0.9535
CUST05473,0.9664
CUST05474,0.0589
CUST05475,0.9486
CUST05476,0.1014
CUST05477,0.0757
CUST05478,0.9371
CUST05479,0.9539
CUST05480,0.1029
CUST05481,0.0768
CUST05482,0.1145
CUST05483,0.121
CUST05484,0.9964
CUST05485,0.093
CUST05486,0.9349
CUST05487,0.9952
CUST05488,0.966
CUST05489,0.9584
CUST05490,0.0745
CUST05491,0.0749
CUST05492,0.9482
CUST05493,0.946
CUST05494,0.0974
CUST05495,0.9678
CUST05496,0.9499
CUST05497,0.9461
CUST05498,0.1149
CUST05499,0.1104
CUST05500,0.0781
CUST05501,0.9628
CUST05502,0.9655
CUST05503,0.9685
CUST05504,0.9644
CUST05505,0.9582
CUST05506,0.9491
CUST05507,0.0652
CUST05508,1.0
CUST05509,0.9618
CUST05510,0.9537
CUST05511,0.9548
CUST05512,0.9549
CUST05513,0.1204
CUST05514,0.9475
CUST05515,0.0906
CUST05516,0.9611
CUST05517,0.0719
CUST05518,0.1241
CUST05519,0.9541
CUST05520,0.9606
CUST05521,0.9628
CUST05522,0.9915
CUST05523,0.1508
CUST05524,0.1159
CUST05525,0.9438
CUST05526,0.9626
CUST05527,0.0721
CUST05528,0.0808
CUST05529,0.9633
CUST05530,0.9475
CUST05531,0.9564
CUST05532,0.9562
CUST05533,0.9643
CUST05534,0.9645
CUST05535,0.0803
CUST05536,0.9606
CUST05537,0.9588
CUST05538,0.9471
CUST05539,0.0763
CUST05540,0.9593
CUST05541,0.9631
CUST05542,0.9685
CUST05543,0.0998
CUST05544,0.0827
CUST05545,0.9554
CUST05546,0.952
CUST05547,0.9964
CUST05548,0.95
CUST05549,0.9678
CUST05550,0.9706
CUST05551,0.9609
CUST05552,0.9445
CUST05553,0.1192
CUST05554,0.9549
CUST05555,0.9611
CUST05556,0.1012
CUST05557,0.9444
CUST05558,0.9462
CUST05559,0.9668
CUST05560,0.9553
CUST05561,0.0941
CUST05562,0.9546
CUST05563,0.9549
CUST05564,0.9491
CUST05565,0.1183
CUST05566,0.0763
CUST05567,0.0967
CUST05568,0.947
CUST05569,0.9599
CUST05570,0.9595
CUST05571,0.9581
CUST05572,0.9558
CUST05573,0.095
CUST05574,0.943
CUST05575,0.9964
CUST05576,0.9606
CUST05577,0.9606
CUST05578,0.9561
CUST05579,0.9586
CUST05580,0.9956
CUST05581,0.9732
CUST05582,0.9627
CUST05583,0.9965
CUST05584,0.9596
CUST05585,0.9581
CUST05586,0.0753
CUST05587,0.106
CUST05588,0.1139
CUST05589,0.9588
CUST05590,0.0868
CUST05591,0.1353
CUST05592,0.958
CUST05593,0.9414
CUST05594,0.9616
CUST05595,0.0916
CUST05596,0.959
CUST05597,0.9742
CUST05598,0.0638
CUST05599,0.9565
CUST05600,0.9693
CUST05601,0.9501
CUST05602,0.9753
CUST05603,0.1115
CUST05604,0.0944
CUST05605,0.1044
CUST05606,0.9575
CUST05607,0.9945
CUST05608,0.9956
CUST05609,0.9556
CUST05610,0.9848
CUST05611,0.9558
CUST05612,0.9637
CUST05613,0.952
CUST05614,0.9637
CUST05615,0.9526
CUST05616,0.9597
CUST05617,0.9586
CUST05618,0.0644
CUST05619,0.0676
CUST05620,0.1132
CUST05621,0.0716
CUST05622,0.9585
CUST05623,0.9592
CUST05624,0.1293
CUST05625,0.9688
CUST05626,0.9527
CUST05627,0.0903
CUST05628,0.9536
CUST05629,0.9539
CUST05630,0.103
CUST05631,0.1154
CUST05632,0.9648
CUST05633,0.0924
CUST05634,0.9602
CUST05635,0.9611
CUST05636,0.9556
CUST05637,0.0762
CUST05638,0.9968
CUST05639,0.9689
CUST05640,0.9524
CUST05641,0.9641
CUST05642,0.0936
CUST05643,0.9638
CUST05644,0.9548
CUST05645,0.9579
CUST05646,0.9472
CUST05647,0.9614
CUST05648,0.961
CUST05649,0.9534
CUST05650,0.9554
CUST05651,0.9495
CUST05652,0.9736
CUST05653,0.954
CUST05654,0.9499
CUST05655,0.1297
CUST05656,0.9435
CUST05657,0.9595
CUST05658,0.0911
CUST05659,0.9661
CUST05660,0.9243
CUST05661,0.095
CUST05662,0.9627
CUST05663,0.1173
CUST05664,0.968
CUST05665,0.1286
CUST05666,0.9554
CUST05667,0.0957
CUST05668,0.1129
CUST05669,0.9946
CUST05670,0.9306
CUST05671,0.9673
CUST05672,0.9564
CUST05673,0.9662
CUST05674,0.0675
CUST05675,0.9322
CUST05676,0.9545
CUST05677,0.9509
CUST05678,0.9615
CUST05679,0.9476
CUST05680,0.9479
CUST05681,0.9481
CUST05682,0.9618
CUST05683,0.9623
CUST05684,0.9646
CUST05685,0.0728
CUST05686,0.0972
CUST05687,0.9442
CUST05688,0.959
CUST05689,0.9554
CUST05690,0.9496
CUST05691,0.0709
CUST05692,0.1128
CUST05693,0.9547
CUST05694,0.9967
CUST05695,0.96
CUST05696,0.9596
CUST05697,0.1193
CUST05698,0.9626
CUST05699,0.9967
CUST05700,0.9965
CUST05701,0.1016
CUST05702,0.1171
CUST05703,0.085
CUST05704,0.0889
CUST05705,0.9481
CUST05706,0.071
CUST05707,0.9641
CUST05708,0.9608
CUST05709,0.9566
CUST05710,0.1187
CUST05711,0.0939
CUST05712,0.92
CUST05713,0.956
CUST05714,0.0678
CUST05715,0.9502
CUST05716,0.9547
CUST05717,0.9679
CUST05718,0.9973
CUST05719,0.9636
CUST05720,0.9498
CUST05721,0.9431
CUST05722,0.9582
CUST05723,0.9452
CUST05724,0.9649
CUST05725,0.9508
CUST05726,0.1118
CUST05727,0.9539
CUST05728,0.9976
CUST05729,0.1024
CUST05730,0.0657
CUST05731,0.9474
CUST05732,0.0953
CUST05733,0.9501
CUST05734,0.9605
CUST05735,0.9603
CUST05736,0.0865
CUST05737,0.9607
CUST05738,0.9955
CUST05739,0.9977
CUST05740,0.9737
CUST05741,0.0767
CUST05742,0.9525
CUST05743,0.9524
CUST05744,0.9561
CUST05745,0.9616
CUST05746,0.9599
CUST05747,0.945
CUST05748,0.9611
CUST05749,0.9712
CUST05750,0.9537
CUST05751,0.0899
CUST05752,0.0954
CUST05753,0.9474
CUST05754,0.9416
CUST05755,0.1139
CUST05756,0.956
CUST05757,0.0994
CUST05758,0.0974
CUST05759,0.9529
CUST05760,0.1373
CUST05761,0.9948
CUST05762,0.9973
CUST05763,0.1185
CUST05764,0.9498
CUST05765,0.9591
CUST05766,0.9981
CUST05767,0.958
CUST05768,0.9514
CUST05769,0.9507
CUST05770,0.0916
CUST05771,0.972
CUST05772,0.1288
CUST05773,0.9935
CUST05774,0.9479
CUST05775,0.9563
CUST05776,0.9467
CUST05777,0.0929
CUST05778,0.9612
CUST05779,0.9651
CUST05780,0.96
CUST05781,0.097
CUST05782,0.9529
CUST05783,0.1328
CUST05784,0.9465
CUST05785,0.9438
CUST05786,0.9561
CUST05787,0.9556
CUST05788,0.9524
CUST05789,0.9596
CUST05790,0.0752
CUST05791,0.9587
CUST05792,0.1032
CUST05793,0.0698
CUST05794,0.9673
CUST05795,0.954
CUST05796,0.9624
CUST05797,0.9504
CUST05798,0.9452
CUST05799,0.9684
CUST05800,0.9461
CUST05801,0.0815
CUST05802,0.954
CUST05803,0.1159
CUST05804,0.964
CUST05805,0.0772
CUST05806,0.0635
CUST05807,0.9607
CUST05808,0.1071
CUST05809,0.0598
CUST05810,0.9564
CUST05811,0.0831
CUST05812,0.9423
CUST05813,0.1071
CUST05814,0.117
CUST05815,0.954
CUST05816,0.1128
CUST05817,0.1102
CUST05818,0.9433
CUST05819,0.9627
CUST05820,0.9506
CUST05821,0.9594
CUST05822,0.9762
CUST05823,0.9547
CUST05824,0.0815
CUST05825,0.0808
CUST05826,0.9444
CUST05827,0.0743
CUST05828,0.9515
CUST05829,0.995
CUST05830,0.9308
CUST05831,0.1116
CUST05832,0.0712
CUST05833,0.9589
CUST05834,0.1016
CUST05835,0.1175
CUST05836,0.96
CUST05837,0.1019
CUST05838,0.9689
CUST05839,0.1139
CUST05840,0.1028
CUST05841,0.9547
CUST05842,0.0706
CUST05843,0.9477
CUST05844,0.9648
CUST05845,0.9644
CUST05846,0.9544
CUST05847,0.097
CUST05848,0.9606
CUST05849,0.9364
CUST05850,0.1132
CUST05851,0.9595
CUST05852,0.9379
CUST05853,0.9565
CUST05854,0.1397
CUST05855,0.9435
CUST05856,0.1175
CUST05857,0.9499
CUST05858,0.9468
CUST05859,0.9561
CUST05860,0.0864
CUST05861,0.9874
CUST05862,0.9686
CUST05863,0.9668
CUST05864,0.9684
CUST05865,0.9611
CUST05866,0.9929
CUST05867,0.9942
CUST05868,0.1102
CUST05869,0.9513
CUST05870,0.9524
CUST05871,0.0982
CUST05872,0.0856
CUST05873,0.9582
CUST05874,0.9408
CUST05875,0.9455
CUST05876,0.9494
CUST05877,0.9595
CUST05878,0.9557
CUST05879,0.0899
CUST05880,0.9989
CUST05881,0.9539
CUST05882,0.9569
CUST05883,0.9624
CUST05884,0.9466
CUST05885,0.0855
CUST05886,0.0767
CUST05887,0.9547
CUST05888,0.938
CUST05889,0.9535
CUST05890,0.9582
CUST05891,0.0856
CUST05892,0.0878
CUST05893,0.9412
CUST05894,0.073
CUST05895,0.9551
CUST05896,0.9431
CUST05897,0.9626
CUST05898,0.1225
CUST05899,0.9689
CUST05900,0.9556
CUST05901,0.9583
CUST05902,0.9715
CUST05903,0.9584
CUST05904,0.9978
CUST05905,0.0501
CUST05906,0.0621
CUST05907,0.1013
CUST05908,0.9628
CUST05909,0.9487
CUST05910,0.9609
CUST05911,0.9608
CUST05912,0.122
CUST05913,0.9613
CUST05914,0.9581
CUST05915,0.0653
CUST05916,0.9789
CUST05917,0.9467
CUST05918,0.9582
CUST05919,0.9589
CUST05920,0.071
CUST05921,0.9466
CUST05922,0.1025
CUST05923,0.966
CUST05924,0.9568
CUST05925,0.9539
CUST05926,0.0864
CUST05927,0.0886
CUST05928,0.0771
CUST05929,0.9602
CUST05930,0.0839
CUST05931,0.1032
CUST05932,0.1126
CUST05933,0.0834
CUST05934,0.9696
CUST05935,0.9592
CUST05936,0.1059
CUST05937,0.9416
CUST05938,0.0954
CUST05939,0.1104
CUST05940,0.0993
CUST05941,0.9559
CUST05942,0.9647
CUST05943,0.0842
CUST05944,0.9616
CUST05945,0.9562
CUST05946,0.1038
CUST05947,0.9468
CUST05948,0.9464
CUST05949,0.9514
CUST05950,0.1178
CUST05951,0.122
CUST05952,0.9502
CUST05953,0.932
CUST05954,0.9514
CUST05955,0.9585
CUST05956,0.9548
CUST05957,0.9601
CUST05958,0.9532
CUST05959,0.9533
CUST05960,0.9583
CUST05961,0.1301
CUST05962,0.9593
CUST05963,0.1205
CUST05964,0.9632
CUST05965,0.127
CUST05966,0.9532
CUST05967,0.9573
CUST05968,0.1062
CUST05969,0.0648
CUST05970,0.0892
CUST05971,0.1302
CUST05972,0.961
CUST05973,0.9985
CUST05974,0.9989
CUST05975,0.9554
CUST05976,0.1021
CUST05977,0.9625
CUST05978,0.9977
CUST05979,0.0943
CUST05980,0.0896
CUST05981,0.9537
CUST05982,0.9546
CUST05983,0.9607
CUST05984,0.9976
CUST05985,0.0716
CUST05986,0.9984
CUST05987,0.9628
CUST05988,1.0
CUST05989,0.9512
CUST05990,0.9671
CUST05991,0.9506
CUST05992,0.0723
CUST05993,0.9614
CUST05994,0.953
CUST05995,0.9536
CUST05996,0.962
CUST05997,0.9584
CUST05998,0.0703
CUST05999,0.9377
CUST06000,0.9961
CUST06001,0.9566
CUST06002,0.9325
CUST06003,0.1152
CUST06004,0.9573
CUST06005,0.091
CUST06006,0.9485
CUST06007,0.9613
CUST06008,0.9601
CUST06009,0.9606
CUST06010,0.9608
CUST06011,0.0927
CUST06012,0.9968
CUST06013,0.0989
CUST06014,0.9661
CUST06015,0.1262
CUST06016,0.9705
CUST06017,0.9517
CUST06018,0.1116
CUST06019,0.893
CUST06020,0.997
CUST06021,0.9925
CUST06022,0.9695
CUST06023,0.9412
CUST06024,0.9958
CUST06025,0.9611
CUST06026,0.9595
CUST06027,0.9544
CUST06028,0.9596
CUST06029,0.1217
CUST06030,0.963
CUST06031,0.9561
CUST06032,0.1179
CUST06033,0.1227
CUST06034,0.11
CUST06035,0.9571
CUST06036,0.9553
CUST06037,0.9585
CUST06038,0.942
CUST06039,0.0664
CUST06040,0.9659
CUST06041,0.95
CUST06042,0.0812
CUST06043,0.0811
CUST06044,0.0918
CUST06045,0.9588
CUST06046,0.9646
CUST06047,0.1175
CUST06048,0.0856
CUST06049,0.1066
CUST06050,0.9597
CUST06051,0.9402
CUST06052,0.9772
CUST06053,0.9592
CUST06054,0.96
CUST06055,0.9498
CUST06056,0.9525
CUST06057,0.971
CUST06058,0.9535
CUST06059,0.9584
CUST06060,0.9575
CUST06061,0.9577
CUST06062,0.9703
CUST06063,0.9517
CUST06064,0.1162
CUST06065,0.9621
CUST06066,0.056
CUST06067,0.9587
CUST06068,0.9585
CUST06069,0.9492
CUST06070,0.1018
CUST06071,0.9525
CUST06072,0.9651
CUST06073,0.9525
CUST06074,0.9624
CUST06075,0.9589
CUST06076,0.956
CUST06077,0.0857
CUST06078,0.9443
CUST06079,0.9534
CUST06080,0.9959
CUST06081,0.9618
CUST06082,0.0766
CUST06083,0.0831
CUST06084,0.9501
CUST06085,0.9536
CUST06086,0.9489
CUST06087,0.9663
CUST06088,0.956
CUST06089,0.077
CUST06090,0.0762
CUST06091,0.1054
CUST06092,0.0726
CUST06093,0.0925
CUST06094,0.9606
CUST06095,0.9515
CUST06096,0.9505
CUST06097,0.9365
CUST06098,0.9554
CUST06099,0.1179
CUST06100,0.0919
CUST06101,0.105
CUST06102,0.9647
CUST06103,0.9564
CUST06104,0.9483
CUST06105,0.9557
CUST06106,0.1035
CUST06107,0.1001
CUST06108,0.9612
CUST06109,0.9917
CUST06110,0.9602
CUST06111,0.9505
CUST06112,0.9561
CUST06113,0.9501
CUST06114,0.095
CUST06115,0.9527
CUST06116,0.0959
CUST06117,0.9492
CUST06118,0.0597
CUST06119,0.9959
CUST06120,0.97
CUST06121,0.0888
CUST06122,0.0867
CUST06123,0.9553
CUST06124,0.9502
CUST06125,0.1088
CUST06126,0.9579
CUST06127,0.9511
CUST06128,0.9546
CUST06129,0.949
CUST06130,0.0886
CUST06131,0.1194
CUST06132,0.9605
CUST06133,0.1145
CUST06134,0.9545
CUST06135,0.9602
CUST06136,0.9658
CUST06137,0.9431
CUST06138,0.9601
CUST06139,0.9516
CUST06140,0.9631
CUST06141,0.9455
CUST06142,0.9621
CUST06143,0.9959
CUST06144,0.9616
CUST06145,0.9591
CUST06146,0.9959
CUST06147,0.9651
CUST06148,0.9449
CUST06149,0.9632
CUST06150,0.0838
CUST06151,0.9526
CUST06152,0.1108
CUST06153,0.9996
CUST06154,0.0737
CUST06155,0.969
CUST06156,0.1008
CUST06157,0.9608
CUST06158,0.0945
CUST06159,0.1064
CUST06160,0.0905
CUST06161,0.0765
CUST06162,0.088
CUST06163,0.9401
CUST06164,0.9414
CUST06165,0.0955
CUST06166,0.9689
CUST06167,0.0828
CUST06168,0.97
CUST06169,0.9972
CUST06170,0.9701
CUST06171,0.0942
CUST06172,0.0636
CUST06173,0.1049
CUST06174,0.9579
CUST06175,0.9966
CUST06176,0.9682
CUST06177,0.0859
CUST06178,0.9403
CUST06179,0.9546
CUST06180,0.073
CUST06181,0.9539
CUST06182,0.9923
CUST06183,0.9451
CUST06184,0.9615
CUST06185,0.1045
CUST06186,0.9539
CUST06187,0.9516
CUST06188,0.9439
CUST06189,0.9528
CUST06190,0.0637
CUST06191,0.0709
CUST06192,0.9618
CUST06193,0.0811
CUST06194,0.994
CUST06195,0.962
CUST06196,0.1197
CUST06197,0.9545
CUST06198,0.0999
CUST06199,0.9573
CUST06200,0.9618
CUST06201,0.9588
CUST06202,0.1255
CUST06203,0.962
CUST06204,0.1036
CUST06205,0.113
CUST06206,0.9613
CUST06207,0.9573
CUST06208,0.9571
CUST06209,0.0749
CUST06210,0.9583
CUST06211,0.96
CUST06212,0.9403
CUST06213,0.9487
CUST06214,0.95
CUST06215,0.9608
CUST06216,0.9497
CUST06217,0.9555
CUST06218,0.9571
CUST06219,0.0902
CUST06220,0.106
CUST06221,0.9418
CUST06222,0.9927
CUST06223,0.9547
CUST06224,0.9637
CUST06225,0.9555
CUST06226,0.9613
CUST06227,0.0768
CUST06228,0.9661
CUST06229,0.0769
CUST06230,0.0876
CUST06231,0.9582
CUST06232,0.9399
CUST06233,0.942
CUST06234,0.9689
CUST06235,0.9636
CUST06236,0.0919
CUST06237,0.0914
CUST06238,0.9478
CUST06239,0.9488
CUST06240,0.9654
CUST06241,0.9529
CUST06242,0.966
CUST06243,0.1066
CUST06244,0.9515
CUST06245,0.9606
CUST06246,0.9651
CUST06247,0.0664
CUST06248,0.9965
CUST06249,0.1002
CUST06250,0.9716
CUST06251,0.9549
CUST06252,0.9673
CUST06253,0.9521
CUST06254,0.9553
CUST06255,0.0747
CUST06256,0.9591
CUST06257,0.9573
CUST06258,0.9946
CUST06259,0.9666
CUST06260,0.9652
CUST06261,0.099
CUST06262,0.9529
CUST06263,0.9548
CUST06264,0.9377
CUST06265,0.0803
CUST06266,0.9607
CUST06267,0.995
CUST06268,0.9633
CUST06269,0.9429
CUST06270,0.0956
CUST06271,0.9549
CUST06272,0.945
CUST06273,0.9532
CUST06274,0.9636
CUST06275,0.9714
CUST06276,0.0723
CUST06277,0.9553
CUST06278,0.9523
CUST06279,0.9649
CUST06280,0.1574
CUST06281,0.9521
CUST06282,0.9959
CUST06283,0.9591
CUST06284,0.9428
CUST06285,0.9945
CUST06286,0.9721
CUST06287,0.9585
CUST06288,0.9562
CUST06289,0.9603
CUST06290,0.1285
CUST06291,0.9631
CUST06292,0.957
CUST06293,0.9618
CUST06294,0.9641
CUST06295,0.0879
CUST06296,0.9602
CUST06297,0.0967
CUST06298,0.9973
CUST06299,0.9619
CUST06300,0.9582
CUST06301,0.9603
CUST06302,0.954
CUST06303,0.9606
CUST06304,0.9662
CUST06305,0.1086
CUST06306,0.9594
CUST06307,0.9568
CUST06308,0.1053
CUST06309,0.9582
CUST06310,0.9527
CUST06311,0.9663
CUST06312,0.9637
CUST06313,0.96
CUST06314,0.957
CUST06315,0.9624
CUST06316,0.0824
CUST06317,0.9613
CUST06318,0.9609
CUST06319,0.9989
CUST06320,0.9516
CUST06321,0.954
CUST06322,0.9591
CUST06323,0.9601
CUST06324,0.9618
CUST06325,0.9602
CUST06326,0.9591
CUST06327,0.9603
CUST06328,0.9512
CUST06329,0.9487
CUST06330,0.9551
CUST06331,0.9938
CUST06332,0.9665
CUST06333,0.9578
CUST06334,0.9636
CUST06335,0.9745
CUST06336,0.9513
CUST06337,0.968
CUST06338,0.0909
CUST06339,0.9461
CUST06340,0.9564
CUST06341,0.0857
CUST06342,0.9974
CUST06343,0.0724
CUST06344,0.1177
CUST06345,0.9501
CUST06346,0.0994
CUST06347,0.9405
CUST06348,0.9673
CUST06349,0.9489
CUST06350,0.954
CUST06351,0.9514
CUST06352,0.9579
CUST06353,0.1031
CUST06354,0.9536
CUST06355,0.9626
CUST06356,0.1236
CUST06357,0.9476
CUST06358,0.9502
CUST06359,0.9448
CUST06360,0.0794
CUST06361,0.0479
CUST06362,0.9568
CUST06363,0.9563
CUST06364,0.9659
CUST06365,0.9546
CUST06366,0.1028
CUST06367,0.9551
CUST06368,0.9522
CUST06369,0.9974
CUST06370,0.9558
CUST06371,0.1146
CUST06372,0.9471
CUST06373,0.0884
CUST06374,0.9603
CUST06375,0.9606
CUST06376,0.9519
CUST06377,0.9542
CUST06378,0.9524
CUST06379,0.9925
CUST06380,0.1269
CUST06381,0.0665
CUST06382,0.9513
CUST06383,0.0988
CUST06384,0.944
CUST06385,0.9491
CUST06386,0.9256
CUST06387,0.9554
CUST06388,0.0746
CUST06389,0.9588
CUST06390,0.959
CUST06391,0.9481
CUST06392,0.9951
CUST06393,0.1085
CUST06394,0.9449
CUST06395,0.9615
CUST06396,0.0594
CUST06397,0.9715
CUST06398,0.9616
CUST06399,0.9542
CUST06400,0.9638
CUST06401,0.9656
CUST06402,0.9518
CUST06403,0.967
CUST06404,0.0633
CUST06405,0.9609
CUST06406,0.0982
CUST06407,0.1001
CUST06408,0.0788
CUST06409,0.9531
CUST06410,0.9716
CUST06411,0.9591
CUST06412,0.1026
